pipeline_id,source_group,sweep_id,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,success_rate,effective_total_ms_p50,effective_total_ms_p95,wall_clock_total_ms_p50,wall_clock_total_ms_p95,throughput_bytes_per_sec_p50,throughput_bits_per_sec_p50,qber_p50,entropy_score,randomness_score,avalanche_score,leakage_score,attack_score,robustness_score,security_score,latency_ms,throughput_bps,condition_group_id,latency_score_norm,throughput_score_norm,security_score_norm,robustness_score_norm,decision_profile,feasible,oracle_utility
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1763.748876,1893.9910575,1553.748876,1683.9910575,580.5815181140334,4644.652144912267,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,1763.748876,4644.652144912267,442d9d9c675fd147,0.0,0.0,0.6619992061004064,1.0,BALANCED,True,0.43169972213514224
P1_PQC_MLDSA,main_pipeline,focused,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1697.812931,1715.5062533,1487.812931,1505.5062533,603.1288732127108,4825.030985701686,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,1697.812931,4825.030985701686,442d9d9c675fd147,1.0,1.0,0.6970737530133887,1.0,SECURE,True,0.8182442518080333
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1704.079193,1811.7364028,1494.079193,1601.7364028000002,600.9110399366281,4807.288319493025,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1704.079193,4807.288319493025,442d9d9c675fd147,0.9049644014353615,0.9016366546596489,0.7000734665461884,1.0,SECURE,True,0.8056223528042317
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1745.916761,1750.4528393,1535.916761,1540.4528393,586.5113520151377,4692.090816121102,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1745.916761,4692.090816121102,442d9d9c675fd147,0.2704460366799947,0.262994656142713,0.6950157824182576,1.0,SECURE,True,0.7072038059260897
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1763.748876,1893.9910575,1553.748876,1683.9910575,580.5815181140334,4644.652144912267,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,1763.748876,4644.652144912267,442d9d9c675fd147,0.0,0.0,0.6619992061004064,1.0,SECURE,True,0.6471995236602439
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,1.0,1503.925386,1559.4910926,1503.925386,1559.4910926,680.8848427803586,5447.078742242868,0.0292682926829268,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1503.925386,5447.078742242868,4e30fff09dc57e1a,1.0,1.0,0.6950157824182576,1.0,FAST,True,0.9695015782418258
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,1.0,1560.856698,1644.8073084,1560.856698,1644.8073084,656.0499764726,5248.3998117808,0.0194174757281553,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1560.856698,5248.3998117808,4e30fff09dc57e1a,0.0,0.0,0.7000734665461884,1.0,FAST,True,0.22000734665461885
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,1.0,1503.925386,1559.4910926,1503.925386,1559.4910926,680.8848427803586,5447.078742242868,0.0292682926829268,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1503.925386,5447.078742242868,4e30fff09dc57e1a,1.0,1.0,0.6950157824182576,1.0,BALANCED,True,0.8932555238463902
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,1.0,1560.856698,1644.8073084,1560.856698,1644.8073084,656.0499764726,5248.3998117808,0.0194174757281553,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1560.856698,5248.3998117808,4e30fff09dc57e1a,0.0,0.0,0.7000734665461884,1.0,BALANCED,True,0.4450257132911659
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,1.0,1503.925386,1559.4910926,1503.925386,1559.4910926,680.8848427803586,5447.078742242868,0.0292682926829268,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1503.925386,5447.078742242868,4e30fff09dc57e1a,1.0,1.0,0.6950157824182576,1.0,SECURE,True,0.8170094694509545
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,1.0,1560.856698,1644.8073084,1560.856698,1644.8073084,656.0499764726,5248.3998117808,0.0194174757281553,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1560.856698,5248.3998117808,4e30fff09dc57e1a,0.0,0.0,0.7000734665461884,1.0,SECURE,True,0.670044079927713
P3_HYBRID_QKD,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1498.145037,1607.6913611999998,1498.145037,1607.6913611999998,2734.0477048885355,21872.381639108284,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1498.145037,21872.381639108284,4fe994142f3a2656,1.0,1.0,0.7000734665461884,1.0,FAST,True,0.9700073466546189
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1510.624742,1532.1163271,1510.624742,1532.1163271,2711.460951299578,21691.687610396624,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,1510.624742,21691.687610396624,4fe994142f3a2656,0.881071898396864,0.8737931103100041,0.6619992061004064,1.0,FAST,True,0.8755480867903167
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1542.264628,1603.0325155,1542.264628,1603.0325155,2655.8347547085154,21246.678037668124,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1542.264628,21246.678037668124,4fe994142f3a2656,0.5795526255519013,0.5629733535267845,0.6950157824182576,1.0,FAST,True,0.6508501930007284
P1_PQC_MLDSA,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1603.079908,1720.417363,1603.079908,1720.417363,2555.081614808686,20440.65291846949,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,1603.079908,20440.65291846949,4fe994142f3a2656,0.0,0.0,0.6970737530133887,1.0,FAST,True,0.21970737530133888
P3_HYBRID_QKD,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1498.145037,1607.6913611999998,1498.145037,1607.6913611999998,2734.0477048885355,21872.381639108284,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1498.145037,21872.381639108284,4fe994142f3a2656,1.0,1.0,0.7000734665461884,1.0,BALANCED,True,0.8950257132911659
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1510.624742,1532.1163271,1510.624742,1532.1163271,2711.460951299578,21691.687610396624,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,1510.624742,21691.687610396624,4fe994142f3a2656,0.881071898396864,0.8737931103100041,0.6619992061004064,1.0,BALANCED,True,0.827090258200702
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1542.264628,1603.0325155,1542.264628,1603.0325155,2655.8347547085154,21246.678037668124,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1542.264628,21246.678037668124,4fe994142f3a2656,0.5795526255519013,0.5629733535267845,0.6950157824182576,1.0,BALANCED,True,0.7015673145409782
P1_PQC_MLDSA,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1603.079908,1720.417363,1603.079908,1720.417363,2555.081614808686,20440.65291846949,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,1603.079908,20440.65291846949,4fe994142f3a2656,0.0,0.0,0.6970737530133887,1.0,BALANCED,True,0.44397581355468607
P3_HYBRID_QKD,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1498.145037,1607.6913611999998,1498.145037,1607.6913611999998,2734.0477048885355,21872.381639108284,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1498.145037,21872.381639108284,4fe994142f3a2656,1.0,1.0,0.7000734665461884,1.0,SECURE,True,0.8200440799277131
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1510.624742,1532.1163271,1510.624742,1532.1163271,2711.460951299578,21691.687610396624,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,1510.624742,21691.687610396624,4fe994142f3a2656,0.881071898396864,0.8737931103100041,0.6619992061004064,1.0,SECURE,True,0.7789963690154305
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1542.264628,1603.0325155,1542.264628,1603.0325155,2655.8347547085154,21246.678037668124,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1542.264628,21246.678037668124,4fe994142f3a2656,0.5795526255519013,0.5629733535267845,0.6950157824182576,1.0,SECURE,True,0.7531133996824839
P1_PQC_MLDSA,main_pipeline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1603.079908,1720.417363,1603.079908,1720.417363,2555.081614808686,20440.65291846949,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,1603.079908,20440.65291846949,4fe994142f3a2656,0.0,0.0,0.6970737530133887,1.0,SECURE,True,0.6682442518080332
P3_HYBRID_QKD,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1698.259937,1726.0837718,1488.259937,1516.0837718,75.37126514690901,602.9701211752721,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1698.259937,602.9701211752721,55d33a568df973a5,1.0,1.0,0.7000734665461884,1.0,FAST,True,0.9700073466546189
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1714.297365,1732.2029828999998,1504.297365,1522.2029828999998,74.66615921678209,597.3292737342567,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,1714.297365,597.3292737342567,55d33a568df973a5,0.9450862893526476,0.9362449100046253,0.6619992061004064,1.0,FAST,True,0.923246361754922
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1716.42269,1746.0104591,1506.42269,1536.0104591,74.57370538488978,596.5896430791182,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1716.42269,596.5896430791182,55d33a568df973a5,0.9378089701913958,0.9278853116508705,0.6950157824182576,1.0,FAST,True,0.9208735741772677
P1_PQC_MLDSA,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1990.30773,2110.0011402,1780.30773,1900.0011402,64.31166300097723,514.4933040078179,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,1990.30773,514.4933040078179,55d33a568df973a5,0.0,0.0,0.6970737530133887,1.0,FAST,True,0.21970737530133888
P3_HYBRID_QKD,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1698.259937,1726.0837718,1488.259937,1516.0837718,75.37126514690901,602.9701211752721,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1698.259937,602.9701211752721,55d33a568df973a5,1.0,1.0,0.7000734665461884,1.0,BALANCED,True,0.8950257132911659
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1716.42269,1746.0104591,1506.42269,1536.0104591,74.57370538488978,596.5896430791182,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1716.42269,596.5896430791182,55d33a568df973a5,0.9378089701913958,0.9278853116508705,0.6950157824182576,1.0,BALANCED,True,0.8637810116514395
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1714.297365,1732.2029828999998,1504.297365,1522.2029828999998,74.66615921678209,597.3292737342567,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,1714.297365,597.3292737342567,55d33a568df973a5,0.9450862893526476,0.9362449100046253,0.6619992061004064,1.0,BALANCED,True,0.8556623454416303
P1_PQC_MLDSA,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1990.30773,2110.0011402,1780.30773,1900.0011402,64.31166300097723,514.4933040078179,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,1990.30773,514.4933040078179,55d33a568df973a5,0.0,0.0,0.6970737530133887,1.0,BALANCED,True,0.44397581355468607
P3_HYBRID_QKD,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1698.259937,1726.0837718,1488.259937,1516.0837718,75.37126514690901,602.9701211752721,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1698.259937,602.9701211752721,55d33a568df973a5,1.0,1.0,0.7000734665461884,1.0,SECURE,True,0.8200440799277131
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1716.42269,1746.0104591,1506.42269,1536.0104591,74.57370538488978,596.5896430791182,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1716.42269,596.5896430791182,55d33a568df973a5,0.9378089701913958,0.9278853116508705,0.6950157824182576,1.0,SECURE,True,0.8071846320526377
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1714.297365,1732.2029828999998,1504.297365,1522.2029828999998,74.66615921678209,597.3292737342567,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,1714.297365,597.3292737342567,55d33a568df973a5,0.9450862893526476,0.9362449100046253,0.6619992061004064,1.0,SECURE,True,0.7885203980957399
P1_PQC_MLDSA,main_pipeline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1990.30773,2110.0011402,1780.30773,1900.0011402,64.31166300097723,514.4933040078179,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,1990.30773,514.4933040078179,55d33a568df973a5,0.0,0.0,0.6970737530133887,1.0,SECURE,True,0.6682442518080332
P1_PQC_MLDSA,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1580.375237,1833.6205823,1580.375237,1833.6205823,2591.789534601522,20734.316276812177,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,1580.375237,20734.316276812177,5b9e146d978788c9,1.0,1.0,0.6970737530133887,1.0,FAST,True,0.9697073753013389
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1658.850764,1671.8828953999998,1658.850764,1671.8828953999998,2469.179319134943,19753.434553079544,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1658.850764,19753.434553079544,5b9e146d978788c9,0.31289192587110237,0.2980898958695786,0.6950157824182576,1.0,FAST,True,0.4512101166448478
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1680.714459,1684.6818741,1680.714459,1684.6818741,2437.058822256494,19496.47057805195,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,1680.714459,19496.47057805195,5b9e146d978788c9,0.12145999875844204,0.114208795727327,0.6619992061004064,1.0,FAST,True,0.3058446790726492
P3_HYBRID_QKD,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1694.586567,1846.7398884,1694.586567,1846.7398884,2417.108738948242,19336.86991158593,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1694.586567,19336.86991158593,5b9e146d978788c9,0.0,0.0,0.7000734665461884,1.0,FAST,True,0.22000734665461885
P1_PQC_MLDSA,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1580.375237,1833.6205823,1580.375237,1833.6205823,2591.789534601522,20734.316276812177,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,1580.375237,20734.316276812177,5b9e146d978788c9,1.0,1.0,0.6970737530133887,1.0,BALANCED,True,0.893975813554686
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1658.850764,1671.8828953999998,1658.850764,1671.8828953999998,2469.179319134943,19753.434553079544,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1658.850764,19753.434553079544,5b9e146d978788c9,0.31289192587110237,0.2980898958695786,0.6950157824182576,1.0,BALANCED,True,0.5818365859881576
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1680.714459,1684.6818741,1680.714459,1684.6818741,2437.058822256494,19496.47057805195,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,1680.714459,19496.47057805195,5b9e146d978788c9,0.12145999875844204,0.114208795727327,0.6619992061004064,1.0,BALANCED,True,0.4852690411217739
P3_HYBRID_QKD,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1694.586567,1846.7398884,1694.586567,1846.7398884,2417.108738948242,19336.86991158593,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1694.586567,19336.86991158593,5b9e146d978788c9,0.0,0.0,0.7000734665461884,1.0,BALANCED,True,0.4450257132911659
P1_PQC_MLDSA,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1580.375237,1833.6205823,1580.375237,1833.6205823,2591.789534601522,20734.316276812177,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,1580.375237,20734.316276812177,5b9e146d978788c9,1.0,1.0,0.6970737530133887,1.0,SECURE,True,0.8182442518080333
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1658.850764,1671.8828953999998,1658.850764,1671.8828953999998,2469.179319134943,19753.434553079544,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1658.850764,19753.434553079544,5b9e146d978788c9,0.31289192587110237,0.2980898958695786,0.6950157824182576,1.0,SECURE,True,0.7132031568315437
P3_HYBRID_QKD,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1694.586567,1846.7398884,1694.586567,1846.7398884,2417.108738948242,19336.86991158593,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1694.586567,19336.86991158593,5b9e146d978788c9,0.0,0.0,0.7000734665461884,1.0,SECURE,True,0.670044079927713
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1680.714459,1684.6818741,1680.714459,1684.6818741,2437.058822256494,19496.47057805195,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,1680.714459,19496.47057805195,5b9e146d978788c9,0.12145999875844204,0.114208795727327,0.6619992061004064,1.0,SECURE,True,0.6650559633224544
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2038.526119,2098.1288305,1618.526119,1678.1288305,2009.2948340584885,16074.358672467908,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,2038.526119,16074.358672467908,5bed06fd28bca5e6,0.9609681752733763,0.9685479618835688,0.6950157824182576,1.0,FAST,True,0.9417436670188967
P1_PQC_MLDSA,main_pipeline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,2016.518416,2023.8996751,1596.518416,1603.8996751,2022.995957097402,16183.967656779216,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,2016.518416,16183.967656779216,5bed06fd28bca5e6,1.0,1.0,0.6970737530133887,0.6666666666666666,FAST,True,0.9197073753013388
P3_HYBRID_QKD,main_pipeline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2364.480302,2504.3751869,1944.480302,2084.3751869,1732.3045561155195,13858.436448924158,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,2364.480302,13858.436448924158,5bed06fd28bca5e6,0.3828711998750043,0.3326943347757872,0.7000734665461884,1.0,FAST,True,0.4971253735410286
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2580.358389,2582.2814748,2160.358389,2162.2814748,1587.3763960313188,12699.01116825055,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,2580.358389,12699.01116825055,5bed06fd28bca5e6,0.0,0.0,0.6619992061004064,1.0,FAST,True,0.21619992061004062
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2038.526119,2098.1288305,1618.526119,1678.1288305,2009.2948340584885,16074.358672467908,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,2038.526119,16074.358672467908,5bed06fd28bca5e6,0.9609681752733763,0.9685479618835688,0.6950157824182576,1.0,BALANCED,True,0.8768281707109384
P1_PQC_MLDSA,main_pipeline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,2016.518416,2023.8996751,1596.518416,1603.8996751,2022.995957097402,16183.967656779216,,0.8814290604625935,0.75,0.9908854166666669,0.030233191803516,0.8,0.9907407407407408,0.6970737530133887,2016.518416,16183.967656779216,5bed06fd28bca5e6,1.0,1.0,0.6970737530133887,0.6666666666666666,BALANCED,True,0.8273091468880193
P3_HYBRID_QKD,main_pipeline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2364.480302,2504.3751869,1944.480302,2084.3751869,1732.3045561155195,13858.436448924158,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,2364.480302,13858.436448924158,5bed06fd28bca5e6,0.3828711998750043,0.3326943347757872,0.7000734665461884,1.0,BALANCED,True,0.6097912234700353
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2580.358389,2582.2814748,2160.358389,2162.2814748,1587.3763960313188,12699.01116825055,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,2580.358389,12699.01116825055,5bed06fd28bca5e6,0.0,0.0,0.6619992061004064,1.0,BALANCED,True,0.43169972213514224
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2038.526119,2098.1288305,1618.526119,1678.1288305,2009.2948340584885,16074.358672467908,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,2038.526119,16074.358672467908,5bed06fd28bca5e6,0.9609681752733763,0.9685479618835688,0.6950157824182576,1.0,SECURE,True,0.8115336850724706
P3_HYBRID_QKD,main_pipeline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2364.480302,2504.3751869,1944.480302,2084.3751869,1732.3045561155195,13858.436448924158,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,2364.480302,13858.436448924158,5bed06fd28bca5e6,0.3828711998750043,0.3326943347757872,0.7000734665461884,1.0,SECURE,True,0.7249659166540028
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2580.358389,2582.2814748,2160.358389,2162.2814748,1587.3763960313188,12699.01116825055,,0.8866010676312208,0.5,0.994285300925926,0.0350957609189677,0.8,0.983739837398374,0.6619992061004064,2580.358389,12699.01116825055,5bed06fd28bca5e6,0.0,0.0,0.6619992061004064,1.0,SECURE,True,0.6471995236602439
