pipeline_id,source_group,sweep_id,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,success_rate,effective_total_ms_p50,effective_total_ms_p95,wall_clock_total_ms_p50,wall_clock_total_ms_p95,throughput_bytes_per_sec_p50,throughput_bits_per_sec_p50,qber_p50,entropy_score,randomness_score,avalanche_score,leakage_score,attack_score,robustness_score,security_score,latency_ms,throughput_bps,condition_group_id,latency_score_norm,throughput_score_norm,security_score_norm,robustness_score_norm,decision_profile,feasible,oracle_utility
A6_FULL_HARDENED,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1565.165856,1586.2002527999998,1565.165856,1586.2002527999998,654.2437634162139,5233.950107329712,0.0,0.8845100863109849,0.75,0.990552105591168,0.0303030303030302,1.0,1.0,0.7382709434770276,1565.165856,5233.950107329712,07d8fd65ce198650,0.6937811335723187,0.6760774621177432,0.7382709434770276,1.0,FAST,True,0.7406222102360268
A3_HYBRID_QKD,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1576.382751,1711.1848149,1576.382751,1711.1848149,649.5884323464029,5196.707458771223,0.0,0.8828339212842458,0.75,0.9952863470441596,0.0380911962404363,1.0,0.9743589743589745,0.7388376203437215,1576.382751,5196.707458771223,07d8fd65ce198650,0.6077801579500859,0.5880566717536689,0.7388376203437215,1.0,FAST,True,0.6757741832576533
A4_HYBRID_QKD_AUTH,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1582.820138,1637.8222457,1582.820138,1637.8222457,646.9465325945961,5175.572260756769,0.0,0.8818149834759933,0.75,0.9956385772792022,0.0297302685930743,1.0,0.9743589743589745,0.7369635348974424,1582.820138,5175.572260756769,07d8fd65ce198650,0.5584241140129826,0.5381048851396784,0.7369635348974424,1.0,FAST,True,0.6384505932248203
A5_HYBRID_QKD_LINDBLAD,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1605.652313,1759.6940189000002,1605.652313,1759.6940189000002,637.7470338436837,5101.976270749469,0.0,0.8781876602240758,0.75,0.975,0.0457792062338308,1.0,0.9814814814814816,0.7365268303768591,1605.652313,5101.976270749469,07d8fd65ce198650,0.3833677079774841,0.3641651290051113,0.7365268303768591,1.0,FAST,True,0.5073379482263244
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1655.654017,1702.2160408,1655.654017,1702.2160408,618.4867064529944,4947.893651623956,0.0,0.8808829749407642,0.75,0.977611400462963,0.0291651998077394,0.8,0.9487179487179488,0.692631391202081,1655.654017,4947.893651623956,07d8fd65ce198650,0.0,0.0,0.692631391202081,1.0,FAST,True,0.2192631391202081
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1525.226485,1532.0846524,1525.226485,1532.0846524,671.3757006389776,5371.005605111821,0.0,0.8830583547843085,0.75,0.994429976851852,0.0258100960732007,0.8,0.9787234042553192,0.696527274651261,1525.226485,5371.005605111821,07d8fd65ce198650,1.0,1.0,0.696527274651261,1.0,BALANCED,True,0.8937845461279412
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1557.612609,1575.4928712,1557.612609,1575.4928712,657.4163524892216,5259.330819913773,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1557.612609,5259.330819913773,07d8fd65ce198650,0.7516925797537894,0.7360632705422937,0.7016315906067363,1.0,BALANCED,True,0.7814883212198385
A6_FULL_HARDENED,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1565.165856,1586.2002527999998,1565.165856,1586.2002527999998,654.2437634162139,5233.950107329712,0.0,0.8845100863109849,0.75,0.990552105591168,0.0303030303030302,1.0,1.0,0.7382709434770276,1565.165856,5233.950107329712,07d8fd65ce198650,0.6937811335723187,0.6760774621177432,0.7382709434770276,1.0,BALANCED,True,0.7679407896063166
A3_HYBRID_QKD,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1576.382751,1711.1848149,1576.382751,1711.1848149,649.5884323464029,5196.707458771223,0.0,0.8828339212842458,0.75,0.9952863470441596,0.0380911962404363,1.0,0.9743589743589745,0.7388376203437215,1576.382751,5196.707458771223,07d8fd65ce198650,0.6077801579500859,0.5880566717536689,0.7388376203437215,1.0,BALANCED,True,0.7291357152683786
A4_HYBRID_QKD_AUTH,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1582.820138,1637.8222457,1582.820138,1637.8222457,646.9465325945961,5175.572260756769,0.0,0.8818149834759933,0.75,0.9956385772792022,0.0297302685930743,1.0,0.9743589743589745,0.7369635348974424,1582.820138,5175.572260756769,07d8fd65ce198650,0.5584241140129826,0.5381048851396784,0.7369635348974424,1.0,BALANCED,True,0.7061802041889513
A5_HYBRID_QKD_LINDBLAD,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1605.652313,1759.6940189000002,1605.652313,1759.6940189000002,637.7470338436837,5101.976270749469,0.0,0.8781876602240758,0.75,0.975,0.0457792062338308,1.0,0.9814814814814816,0.7365268303768591,1605.652313,5101.976270749469,07d8fd65ce198650,0.3833677079774841,0.3641651290051113,0.7365268303768591,1.0,BALANCED,True,0.6274194723759126
