row_id,session_id,experiment_id,pipeline_id,source_group,trial_idx,sweep_id,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,success,abort,abort_reason,sender_success,receiver_success,sender_abort_reason,receiver_abort_reason,wall_clock_total_ns,synthetic_network_delay_ns,effective_total_ns,throughput_bytes_per_sec,throughput_bits_per_sec,qber,emulation_packet_drop_probability,emulation_drop_triggered,sender_stdout,sender_stderr,receiver_log_path,sender_log_path,sender_timings_ns__auth_keygen_ns,sender_timings_ns__kem_encap_ns,sender_timings_ns__auth_sign_ns,sender_timings_ns__encrypt_ns,sender_timings_ns__total_ns,receiver_timings_ns__kem_keypair_ns,receiver_timings_ns__kem_decap_ns,receiver_timings_ns__auth_verify_ns,receiver_timings_ns__decrypt_ns,receiver_timings_ns__total_ns,sweep_family,sender_timings_ns__lindblad_ns,receiver_timings_ns__lindblad_ns,sender_timings_ns__qkd_transport_decrypt_ns,receiver_timings_ns__qkd_ns,receiver_timings_ns__qkd_transport_encrypt_ns,effective_total_ms,wall_clock_total_ms,condition_group_id,split,abort_label,qkd_headroom,qkd_noise_ratio,qkd_raw_cost_log2,qkd_risk_proxy,lindblad_on,lindblad_intensity,network_stress,payload_pressure_log2,system_stress,is_qkd_pipeline,is_lindblad_pipeline
9a8ef44389f152c87ceec09292829c6914c187d3df413b2cb7e087e5cd62e872,P4_HYBRID_QKD_LINDBLAD-074929a7578bb195-t1-1e3f84e6,074929a7578bb195,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,4096,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1593793570,210000000,1803793570,2270.7698198525013,18166.15855882001,0.0,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-074929a7578bb195-t1-1e3f84e6.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-074929a7578bb195-t1-1e3f84e6.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-074929a7578bb195-t1-1e3f84e6.json,,362476.0,33160.0,67285.0,207336159.0,181264.0,188476.0,49592.0,81908.0,1202798041.0,core_comparison,11239553.0,386897.0,1602227.0,12632563.0,1649476.0,1803.79357,1593.79357,5e6e9369c567346b,train,0,0.08,0.0,10.0,0.0,0,0.0,50.0,12.0,2.0,1,1
9b9bf8ccf0fa8b8cb84d4e97718940b9ef4288c10a8a59c77eec377d4c715676,P4_HYBRID_QKD_LINDBLAD-90639749eab1c864-t0-bcfab0ea,90639749eab1c864,P4_HYBRID_QKD_LINDBLAD,main_pipeline,0,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1481551904,0,1481551904,691.167145231518,5529.337161852144,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-90639749eab1c864-t0-bcfab0ea.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-90639749eab1c864-t0-bcfab0ea.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-90639749eab1c864-t0-bcfab0ea.json,,256061.0,24745.0,61277.0,192563799.0,130853.0,184752.0,47636.0,68470.0,1123648148.0,core_comparison,9251470.0,391244.0,1282861.0,10156662.0,1104193.0,1481.551904,1481.551904,6f6c8b45ec93f476,train,0,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
9cde298181f67fa2b0ed24d9365df9c7b4511cb9654f46fc1e6213b1ba0373d2,P2_PQC_MLDSA_LINDBLAD-64783c365a106d94-t0-5566b056,64783c365a106d94,P2_PQC_MLDSA_LINDBLAD,main_pipeline,0,focused,4096,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1804825908,210000000,2014825908,2032.929983546747,16263.439868373976,,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-64783c365a106d94-t0-5566b056.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-64783c365a106d94-t0-5566b056.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-64783c365a106d94-t0-5566b056.json,543947.0,154431.0,1497140.0,1653655.0,202155965.0,170451.0,185300.0,336568.0,1767147.0,1164123032.0,core_comparison,19198204.0,11442618.0,,,,2014.825908,1804.825908,5e6e9369c567346b,train,0,0.08,0.0,10.0,0.0,0,0.0,50.0,12.0,2.0,0,1
9d0791a3c49badfe315dcda00cb6be566f8d9121318616f44bfe22d2a8bfe966,P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t0-92934b7b,9e2ba13d9d114b35,P4_HYBRID_QKD_LINDBLAD,main_pipeline,0,focused,128,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1606423638,210000000,1816423638,70.46814263050237,563.745141044019,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t0-92934b7b.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t0-92934b7b.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t0-92934b7b.json,,361838.0,56299.0,50947.0,209653411.0,203701.0,208573.0,51380.0,81104.0,1136677186.0,core_comparison,10980796.0,361632.0,1582359.0,12404949.0,1619033.0,1816.423638,1606.423638,e671302a7c25283b,test,0,0.08,0.0,10.0,0.0,0,0.0,30.0,7.0,1.0,1,1
9d8c2a87a9bc6c7ebe7b7345e545e4143f642b2c378dcfa7fc57d068c07e68b2,P4_HYBRID_QKD_LINDBLAD-fde041b4b495f003-t1-8fe8b255,fde041b4b495f003,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.01,0.15,True,False,,True,True,,,1512103407,0,1512103407,677.2023627878779,5417.618902303023,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-fde041b4b495f003-t1-8fe8b255.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-fde041b4b495f003-t1-8fe8b255.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-fde041b4b495f003-t1-8fe8b255.json,,262405.0,24317.0,53312.0,190817736.0,129729.0,180596.0,45345.0,65744.0,1205684974.0,lindblad_sensitivity,8704178.0,577681.0,1322926.0,9480076.0,1078450.0,1512.103407,1512.103407,919847161c2ccca6,train,0,0.08,0.0,10.0,0.0,1,0.006,0.0,10.0,0.0,1,1
9d966549caaf095d167ac7a858d609c1ab8cc077d402ad1091d2bdd3eca5632d,P3_HYBRID_QKD-0d990d6076d1617c-t1-b74edfcb,0d990d6076d1617c,P3_HYBRID_QKD,main_pipeline,1,focused,1024,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,2164609966,420000000,2584609966,396.1913068008344,3169.530454406675,0.0,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-0d990d6076d1617c-t1-b74edfcb.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-0d990d6076d1617c-t1-b74edfcb.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-0d990d6076d1617c-t1-b74edfcb.json,,415861.0,476761.0,59007.0,262614760.0,180468.0,197583.0,40823.0,77385.0,1601689214.0,core_comparison,,,1634957.0,19236429.0,1639999.0,2584.609966,2164.609966,cc78c77996ddf9b1,test,0,0.08,0.0,10.0,0.0,0,0.0,80.0,10.0,2.0,1,0
9fecbfbe1a8ea740ea408813f75dff5fc9ad192bd64b43d934d3d6b50215aa3b,P3_HYBRID_QKD-c51b9c46451b78e7-t2-60c0a6c0,c51b9c46451b78e7,P3_HYBRID_QKD,main_pipeline,2,focused,128,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,2075982245,210000000,2285982245,55.99343576703939,447.9474861363151,0.0,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-c51b9c46451b78e7-t2-60c0a6c0.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-c51b9c46451b78e7-t2-60c0a6c0.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-c51b9c46451b78e7-t2-60c0a6c0.json,,355852.0,38961.0,49776.0,230368953.0,174529.0,195483.0,46796.0,60643.0,1269889373.0,core_comparison,,,1601838.0,30607105.0,3705587.0,2285.982245,2075.982245,972027f25bdd3af1,val,0,0.08,0.0,10.0,0.0,0,0.0,50.0,7.0,2.0,1,0
a07e9d67a8da57e45a3660309af4dde10f839d20107a6096c4c9e4f57eaa2872,P2_PQC_MLDSA_LINDBLAD-d4a9b522a624f01e-t1-db1599f9,d4a9b522a624f01e,P2_PQC_MLDSA_LINDBLAD,main_pipeline,1,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,True,False,,True,True,,,1659694874,0,1659694874,616.9808776549852,4935.8470212398815,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-d4a9b522a624f01e-t1-db1599f9.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-d4a9b522a624f01e-t1-db1599f9.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-d4a9b522a624f01e-t1-db1599f9.json,550150.0,175976.0,649926.0,1643899.0,211031626.0,182175.0,192660.0,393031.0,1992059.0,1257158025.0,lindblad_sensitivity,23738459.0,23015392.0,,,,1659.694874,1659.694874,033a15b88c5626ec,train,0,0.08,0.0,10.0,0.0,1,0.006,0.0,10.0,0.0,0,1
a17ab52219799854c58a845f467f28957322eb323db9f18b8c19f47f1d964884,P2_PQC_MLDSA_LINDBLAD-8e0a8fcab60188f1-t0-cc061ef3,8e0a8fcab60188f1,P2_PQC_MLDSA_LINDBLAD,main_pipeline,0,focused,128,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1505253931,0,1505253931,85.03548628168306,680.2838902534645,,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-8e0a8fcab60188f1-t0-cc061ef3.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-8e0a8fcab60188f1-t0-cc061ef3.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-8e0a8fcab60188f1-t0-cc061ef3.json,389083.0,113522.0,712764.0,1282920.0,187933279.0,128548.0,184582.0,357732.0,1258267.0,1198648754.0,core_comparison,11335438.0,11850157.0,,,,1505.253931,1505.253931,76981e84664fd497,train,0,0.08,0.0,10.0,0.0,0,0.0,20.0,7.0,1.0,0,1
a1ca686fc0fb77ea90c934086bb7e5b5c05be09c503c964ebfcb2afb144bd57e,P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t2-2bd0d736,16e0cdad95e2243a,P4_HYBRID_QKD_LINDBLAD,main_pipeline,2,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1539297989,210000000,1749297989,73.17221011222462,585.377680897797,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t2-2bd0d736.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t2-2bd0d736.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t2-2bd0d736.json,,301876.0,28703.0,58367.0,217873361.0,120490.0,178987.0,74266.0,67954.0,1222951906.0,core_comparison,9213790.0,348413.0,1584161.0,11003251.0,1068826.0,1749.297989,1539.297989,55d33a568df973a5,test,0,0.08,0.0,10.0,0.0,0,0.0,30.0,7.0,0.0,1,1
a2082bd9e42c0b495c7166f056d371cb0c32d5af31dfb279d76977d6a49bfb38,P4_HYBRID_QKD_LINDBLAD-a4f58c9202753961-t0-b85b337c,a4f58c9202753961,P4_HYBRID_QKD_LINDBLAD,main_pipeline,0,focused,128,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,2148425699,0,2148425699,59.57850907274964,476.6280725819971,0.0,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-a4f58c9202753961-t0-b85b337c.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-a4f58c9202753961-t0-b85b337c.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-a4f58c9202753961-t0-b85b337c.json,,353160.0,31489.0,85496.0,286797356.0,170734.0,197707.0,62030.0,74626.0,1295337532.0,core_comparison,24790264.0,357787.0,1580237.0,21675453.0,1560658.0,2148.425699,2148.425699,e35798b7d3ec8d5e,train,0,0.08,0.0,10.0,0.0,0,0.0,20.0,7.0,2.0,1,1
a29b82d2d0c2fc660b86b3768a87ff17587915047299799b2ae1172662908695,P1_PQC_MLDSA-fcb67d16cb0fe217-t0-efc1a3a7,fcb67d16cb0fe217,P1_PQC_MLDSA,main_pipeline,0,focused,128,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1568680830,210000000,1778680830,71.9634449537526,575.7075596300208,,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P1_PQC_MLDSA"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P1_PQC_MLDSA-fcb67d16cb0fe217-t0-efc1a3a7.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P1_PQC_MLDSA-fcb67d16cb0fe217-t0-efc1a3a7.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P1_PQC_MLDSA-fcb67d16cb0fe217-t0-efc1a3a7.json,533644.0,160018.0,1043742.0,1582542.0,187539791.0,175106.0,182027.0,356105.0,1657011.0,1201296152.0,core_comparison,,,,,,1778.68083,1568.68083,972027f25bdd3af1,val,0,0.08,0.0,10.0,0.0,0,0.0,50.0,7.0,2.0,0,0
a2c5c5fdc77092f4084dffab9e519b3ea2d8c9ca5f8868d279bf9ddbdcca59fe,P4_HYBRID_QKD_LINDBLAD-985ce37bfd7f816b-t1-e2f4bdf2,985ce37bfd7f816b,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,True,False,,True,True,,,1524942769,0,1524942769,671.5006102632302,5372.004882105842,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-985ce37bfd7f816b-t1-e2f4bdf2.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-985ce37bfd7f816b-t1-e2f4bdf2.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-985ce37bfd7f816b-t1-e2f4bdf2.json,,242689.0,33444.0,55003.0,195159416.0,186695.0,193007.0,54557.0,65822.0,1185507480.0,lindblad_sensitivity,8968740.0,682583.0,1398698.0,10737153.0,1110306.0,1524.942769,1524.942769,2432916861329049,val,0,0.08,0.0,10.0,0.0,1,0.003,0.0,10.0,0.0,1,1
a32267aa98f807284aea7e77e4ecee0a53f04578b2c1b3d4dd30d8fa9ca3d29c,P2_PQC_MLDSA_LINDBLAD-e7050a739c4f4a39-t2-abd08352,e7050a739c4f4a39,P2_PQC_MLDSA_LINDBLAD,main_pipeline,2,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1569692219,0,1569692219,652.3571867180161,5218.857493744129,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-e7050a739c4f4a39-t2-abd08352.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-e7050a739c4f4a39-t2-abd08352.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-e7050a739c4f4a39-t2-abd08352.json,459576.0,111221.0,781494.0,1303450.0,193008296.0,147866.0,184714.0,328571.0,1314355.0,1216684938.0,core_comparison,12885122.0,13018254.0,,,,1569.692219,1569.692219,6f6c8b45ec93f476,train,0,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,0,1
a33848b1afcc39b63dc82b6fa9f4531c5cf3cbd0899afe0a4ee02290ca1c56e5,P1_PQC_MLDSA-da02f4f3ce23fca4-t2-bd0e0e3f,da02f4f3ce23fca4,P1_PQC_MLDSA,main_pipeline,2,focused,1024,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1714152626,0,1714152626,597.3797108076186,4779.037686460949,,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P1_PQC_MLDSA"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P1_PQC_MLDSA-da02f4f3ce23fca4-t2-bd0e0e3f.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P1_PQC_MLDSA-da02f4f3ce23fca4-t2-bd0e0e3f.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P1_PQC_MLDSA-da02f4f3ce23fca4-t2-bd0e0e3f.json,545052.0,153521.0,1207742.0,1623650.0,183089340.0,171216.0,184113.0,367492.0,1830763.0,1218552905.0,core_comparison,,,,,,1714.152626,1714.152626,9940ad1e4317e73e,train,0,0.08,0.0,10.0,0.0,0,0.0,20.0,10.0,2.0,0,0
a3f9f751fc29cb6cc0fb7a7cd11a6119529cc140862f0fcb78dcd07fe6e772a2,P3_HYBRID_QKD-fe41a1065ab7927d-t2-cff06978,fe41a1065ab7927d,P3_HYBRID_QKD,main_pipeline,2,focused,4096,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1464054936,420000000,1884054936,2174.0342713658533,17392.274170926827,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-fe41a1065ab7927d-t2-cff06978.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-fe41a1065ab7927d-t2-cff06978.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-fe41a1065ab7927d-t2-cff06978.json,,249554.0,29291.0,44580.0,180868901.0,122580.0,176648.0,38461.0,67970.0,1179306318.0,core_comparison,,,1100995.0,9428919.0,1041125.0,1884.054936,1464.054936,9b679d751d7a68cc,train,0,0.08,0.0,10.0,0.0,0,0.0,60.0,12.0,0.0,1,0
a4b8d2ce49877a11d01e714880db5882176be8eff487f8bb78091e54a06b8a1c,P4_HYBRID_QKD_LINDBLAD-e08e25153fec0ef7-t0-b23b8d94,e08e25153fec0ef7,P4_HYBRID_QKD_LINDBLAD,main_pipeline,0,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,True,False,,True,True,,,1535695161,0,1535695161,666.799001523975,5334.3920121918,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-e08e25153fec0ef7-t0-b23b8d94.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-e08e25153fec0ef7-t0-b23b8d94.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-e08e25153fec0ef7-t0-b23b8d94.json,,248193.0,26560.0,59030.0,196939621.0,120644.0,178199.0,48829.0,79704.0,1201473619.0,qkd_sensitivity,9624217.0,432751.0,1248099.0,10905027.0,1149886.0,1535.695161,1535.695161,07d8fd65ce198650,train,0,0.06,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
a515816914f9bfc456503c930c72f123caaa58d3959bdc33fb440689e10c6577,P3_HYBRID_QKD-78ceff0c486d9e50-t2-77e40031,78ceff0c486d9e50,P3_HYBRID_QKD,main_pipeline,2,focused,1024,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1508428012,210000000,1718428012,595.8934519510149,4767.147615608119,0.0,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-78ceff0c486d9e50-t2-77e40031.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-78ceff0c486d9e50-t2-77e40031.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-78ceff0c486d9e50-t2-77e40031.json,,261748.0,32228.0,44562.0,201608036.0,118322.0,177266.0,43480.0,70665.0,1206910612.0,core_comparison,,,1414071.0,10037892.0,1101696.0,1718.428012,1508.428012,ac63ace8f5e5a942,train,0,0.08,0.0,10.0,0.0,0,0.0,50.0,10.0,1.0,1,0
a556d9e9e6e763bf69843528235439184babbb8b2f3404428ad452bf11f458c6,P2_PQC_MLDSA_LINDBLAD-5caa70b024a5c408-t2-d5253bc3,5caa70b024a5c408,P2_PQC_MLDSA_LINDBLAD,main_pipeline,2,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.01,0.15,True,False,,True,True,,,1490407613,0,1490407613,687.0603659483589,5496.482927586872,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-5caa70b024a5c408-t2-d5253bc3.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-5caa70b024a5c408-t2-d5253bc3.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-5caa70b024a5c408-t2-d5253bc3.json,337242.0,119895.0,1202489.0,1170065.0,190579870.0,115024.0,208270.0,320577.0,1138952.0,1179062126.0,lindblad_sensitivity,12510988.0,12655390.0,,,,1490.407613,1490.407613,0b4f707926e27c34,train,0,0.08,0.0,10.0,0.0,1,0.012,0.0,10.0,0.0,0,1
a57404f074654b0096c1e97880cc4029c306426e49ac3776e6dea05e2de0fa13,P4_HYBRID_QKD_LINDBLAD-52c1394886c1b3df-t2-ba3cdcb5,52c1394886c1b3df,P4_HYBRID_QKD_LINDBLAD,main_pipeline,2,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1591092968,420000000,2011092968,2036.7034568637607,16293.627654910086,0.0,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-52c1394886c1b3df-t2-ba3cdcb5.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-52c1394886c1b3df-t2-ba3cdcb5.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-52c1394886c1b3df-t2-ba3cdcb5.json,,366453.0,32622.0,67327.0,205562595.0,165151.0,187424.0,49486.0,76144.0,1220309737.0,core_comparison,10904523.0,351229.0,1562439.0,12169034.0,1601897.0,2011.092968,1591.092968,5bed06fd28bca5e6,test,0,0.08,0.0,10.0,0.0,0,0.0,80.0,12.0,2.0,1,1
