pipeline_id,source_group,sweep_id,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,success_rate,effective_total_ms_p50,effective_total_ms_p95,wall_clock_total_ms_p50,wall_clock_total_ms_p95,throughput_bytes_per_sec_p50,throughput_bits_per_sec_p50,qber_p50,entropy_score,randomness_score,avalanche_score,leakage_score,attack_score,robustness_score,security_score,latency_ms,throughput_bps,condition_group_id,split,decision_profile,feature_security_priority,feature_latency_priority,feature_throughput_priority,feature_robustness_priority,qkd_headroom,qkd_noise_ratio,qkd_raw_cost_log2,qkd_risk_proxy,lindblad_on,lindblad_intensity,network_stress,payload_pressure_log2,system_stress,is_qkd_pipeline,is_lindblad_pipeline
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,1.0,1491.29805,1492.1655915,1491.29805,1492.1655915,686.6501300662198,5493.201040529759,0.0576923076923076,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1491.29805,5493.201040529759,424163238a693cc9,train,FAST,0.2,1.0,0.7,0.7,0.019999999999999997,0.6666666666666667,10.0,0.4,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,1.0,1491.29805,1492.1655915,1491.29805,1492.1655915,686.6501300662198,5493.201040529759,0.0576923076923076,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1491.29805,5493.201040529759,424163238a693cc9,train,BALANCED,0.65,0.65,0.5,0.8,0.019999999999999997,0.6666666666666667,10.0,0.4,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,1.0,1491.29805,1492.1655915,1491.29805,1492.1655915,686.6501300662198,5493.201040529759,0.0576923076923076,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1491.29805,5493.201040529759,424163238a693cc9,train,SECURE,1.0,0.2,0.2,1.0,0.019999999999999997,0.6666666666666667,10.0,0.4,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,0.6666666666666666,1512.622888,1554.9934975,1512.622888,1554.9934975,676.9697907678361,5415.758326142689,0.02,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1512.622888,5415.758326142689,379100535d12afec,test,FAST,0.2,1.0,0.7,0.7,0.04,0.5,10.0,0.4,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,0.6666666666666666,1512.622888,1554.9934975,1512.622888,1554.9934975,676.9697907678361,5415.758326142689,0.02,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1512.622888,5415.758326142689,379100535d12afec,test,BALANCED,0.65,0.65,0.5,0.8,0.04,0.5,10.0,0.4,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,0.6666666666666666,1512.622888,1554.9934975,1512.622888,1554.9934975,676.9697907678361,5415.758326142689,0.02,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1512.622888,5415.758326142689,379100535d12afec,test,SECURE,1.0,0.2,0.2,1.0,0.04,0.5,10.0,0.4,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.06,0.1,0,0.01,0.15,1.0,1506.739649,1516.1968912999998,1506.739649,1516.1968912999998,679.613097511314,5436.904780090512,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1506.739649,5436.904780090512,f38641f35f26e923,train,FAST,0.2,1.0,0.7,0.7,0.06,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.06,0.1,0,0.01,0.15,1.0,1506.739649,1516.1968912999998,1506.739649,1516.1968912999998,679.613097511314,5436.904780090512,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1506.739649,5436.904780090512,f38641f35f26e923,train,BALANCED,0.65,0.65,0.5,0.8,0.06,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.06,0.1,0,0.01,0.15,1.0,1506.739649,1516.1968912999998,1506.739649,1516.1968912999998,679.613097511314,5436.904780090512,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1506.739649,5436.904780090512,f38641f35f26e923,train,SECURE,1.0,0.2,0.2,1.0,0.06,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.08,0.1,0,0.01,0.15,1.0,1497.237892,1549.1517721,1497.237892,1549.1517721,683.9260517459572,5471.408413967658,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1497.237892,5471.408413967658,00cb862b5aa5bb7a,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.08,0.1,0,0.01,0.15,1.0,1497.237892,1549.1517721,1497.237892,1549.1517721,683.9260517459572,5471.408413967658,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1497.237892,5471.408413967658,00cb862b5aa5bb7a,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.08,0.1,0,0.01,0.15,1.0,1497.237892,1549.1517721,1497.237892,1549.1517721,683.9260517459572,5471.408413967658,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1497.237892,5471.408413967658,00cb862b5aa5bb7a,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.06,0.1,0,0.01,0.15,1.0,1643.018139,1647.5869089,1643.018139,1647.5869089,623.2432714487518,4985.946171590014,0.024390243902439,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1643.018139,4985.946171590014,c18f06d8698d4785,test,FAST,0.2,1.0,0.7,0.7,0.039999999999999994,0.33333333333333337,12.0,0.24,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.06,0.1,0,0.01,0.15,1.0,1643.018139,1647.5869089,1643.018139,1647.5869089,623.2432714487518,4985.946171590014,0.024390243902439,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1643.018139,4985.946171590014,c18f06d8698d4785,test,BALANCED,0.65,0.65,0.5,0.8,0.039999999999999994,0.33333333333333337,12.0,0.24,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.06,0.1,0,0.01,0.15,1.0,1643.018139,1647.5869089,1643.018139,1647.5869089,623.2432714487518,4985.946171590014,0.024390243902439,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1643.018139,4985.946171590014,c18f06d8698d4785,test,SECURE,1.0,0.2,0.2,1.0,0.039999999999999994,0.33333333333333337,12.0,0.24,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,1.0,1504.258597,1511.73325,1504.258597,1511.73325,680.7340187665884,5445.872150132707,0.0148514851485148,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1504.258597,5445.872150132707,6fb3a6e5b90ba5b6,train,FAST,0.2,1.0,0.7,0.7,0.06,0.25,12.0,0.24,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,1.0,1504.258597,1511.73325,1504.258597,1511.73325,680.7340187665884,5445.872150132707,0.0148514851485148,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1504.258597,5445.872150132707,6fb3a6e5b90ba5b6,train,BALANCED,0.65,0.65,0.5,0.8,0.06,0.25,12.0,0.24,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,1.0,1504.258597,1511.73325,1504.258597,1511.73325,680.7340187665884,5445.872150132707,0.0148514851485148,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1504.258597,5445.872150132707,6fb3a6e5b90ba5b6,train,SECURE,1.0,0.2,0.2,1.0,0.06,0.25,12.0,0.24,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,1.0,1560.856698,1644.8073084,1560.856698,1644.8073084,656.0499764726,5248.3998117808,0.0194174757281553,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1560.856698,5248.3998117808,4e30fff09dc57e1a,val,FAST,0.2,1.0,0.7,0.7,0.019999999999999997,0.6666666666666667,12.0,0.48,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,1.0,1560.856698,1644.8073084,1560.856698,1644.8073084,656.0499764726,5248.3998117808,0.0194174757281553,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1560.856698,5248.3998117808,4e30fff09dc57e1a,val,BALANCED,0.65,0.65,0.5,0.8,0.019999999999999997,0.6666666666666667,12.0,0.48,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,1.0,1560.856698,1644.8073084,1560.856698,1644.8073084,656.0499764726,5248.3998117808,0.0194174757281553,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1560.856698,5248.3998117808,4e30fff09dc57e1a,val,SECURE,1.0,0.2,0.2,1.0,0.019999999999999997,0.6666666666666667,12.0,0.48,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.08,0.1,0,0.01,0.15,1.0,1518.059306,1548.8853824,1518.059306,1548.8853824,674.5454515200607,5396.363612160486,0.0341463414634146,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1518.059306,5396.363612160486,faca7fc347983534,test,FAST,0.2,1.0,0.7,0.7,0.04,0.5,12.0,0.48,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.08,0.1,0,0.01,0.15,1.0,1518.059306,1548.8853824,1518.059306,1548.8853824,674.5454515200607,5396.363612160486,0.0341463414634146,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1518.059306,5396.363612160486,faca7fc347983534,test,BALANCED,0.65,0.65,0.5,0.8,0.04,0.5,12.0,0.48,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.04,0.08,0.1,0,0.01,0.15,1.0,1518.059306,1548.8853824,1518.059306,1548.8853824,674.5454515200607,5396.363612160486,0.0341463414634146,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1518.059306,5396.363612160486,faca7fc347983534,test,SECURE,1.0,0.2,0.2,1.0,0.04,0.5,12.0,0.48,0,0.0,0.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1634.695097,2059.7108324,1634.695097,2059.7108324,626.4165114823245,5011.332091858596,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1634.695097,5011.332091858596,27ce4cae70d4f3ac,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1634.695097,2059.7108324,1634.695097,2059.7108324,626.4165114823245,5011.332091858596,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1634.695097,5011.332091858596,27ce4cae70d4f3ac,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1634.695097,2059.7108324,1634.695097,2059.7108324,626.4165114823245,5011.332091858596,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1634.695097,5011.332091858596,27ce4cae70d4f3ac,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1508.888377,1668.1839894999998,1508.888377,1668.1839894999998,678.6452965035995,5429.162372028796,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1508.888377,5429.162372028796,2f37dfb7fb10e09a,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,20.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1508.888377,1668.1839894999998,1508.888377,1668.1839894999998,678.6452965035995,5429.162372028796,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1508.888377,5429.162372028796,2f37dfb7fb10e09a,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,20.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1508.888377,1668.1839894999998,1508.888377,1668.1839894999998,678.6452965035995,5429.162372028796,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1508.888377,5429.162372028796,2f37dfb7fb10e09a,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,20.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1736.756996,2054.331284,1736.756996,2054.331284,589.6046495614635,4716.837196491708,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1736.756996,4716.837196491708,9940ad1e4317e73e,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,20.0,10.0,2.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1736.756996,2054.331284,1736.756996,2054.331284,589.6046495614635,4716.837196491708,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1736.756996,4716.837196491708,9940ad1e4317e73e,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,20.0,10.0,2.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1736.756996,2054.331284,1736.756996,2054.331284,589.6046495614635,4716.837196491708,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1736.756996,4716.837196491708,9940ad1e4317e73e,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,20.0,10.0,2.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1704.079193,1811.7364028,1494.079193,1601.7364028000002,600.9110399366281,4807.288319493025,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1704.079193,4807.288319493025,442d9d9c675fd147,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,30.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1704.079193,1811.7364028,1494.079193,1601.7364028000002,600.9110399366281,4807.288319493025,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1704.079193,4807.288319493025,442d9d9c675fd147,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,30.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1704.079193,1811.7364028,1494.079193,1601.7364028000002,600.9110399366281,4807.288319493025,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1704.079193,4807.288319493025,442d9d9c675fd147,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,30.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2167.802993,2211.9466457000003,1957.802993,2001.9466457,472.3676474783795,3778.941179827036,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,2167.802993,3778.941179827036,5c4a8248da3e2734,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,30.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2167.802993,2211.9466457000003,1957.802993,2001.9466457,472.3676474783795,3778.941179827036,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,2167.802993,3778.941179827036,5c4a8248da3e2734,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,30.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2167.802993,2211.9466457000003,1957.802993,2001.9466457,472.3676474783795,3778.941179827036,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,2167.802993,3778.941179827036,5c4a8248da3e2734,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,30.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1718.428012,1718.9617021,1508.428012,1508.9617021,595.8934519510149,4767.147615608119,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1718.428012,4767.147615608119,ac63ace8f5e5a942,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,50.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1718.428012,1718.9617021,1508.428012,1508.9617021,595.8934519510149,4767.147615608119,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1718.428012,4767.147615608119,ac63ace8f5e5a942,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,50.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1718.428012,1718.9617021,1508.428012,1508.9617021,595.8934519510149,4767.147615608119,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1718.428012,4767.147615608119,ac63ace8f5e5a942,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,50.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1813.448772,1867.7701026,1603.448772,1657.7701026,564.6699348836086,4517.3594790688685,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1813.448772,4517.3594790688685,c8412e9a9d3f68d8,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,50.0,10.0,2.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1813.448772,1867.7701026,1603.448772,1657.7701026,564.6699348836086,4517.3594790688685,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1813.448772,4517.3594790688685,c8412e9a9d3f68d8,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,50.0,10.0,2.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1813.448772,1867.7701026,1603.448772,1657.7701026,564.6699348836086,4517.3594790688685,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1813.448772,4517.3594790688685,c8412e9a9d3f68d8,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,50.0,10.0,2.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1922.318083,2008.977967,1502.318083,1588.977967,532.690197868778,4261.521582950224,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1922.318083,4261.521582950224,747cc723fcf50c63,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,60.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1922.318083,2008.977967,1502.318083,1588.977967,532.690197868778,4261.521582950224,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1922.318083,4261.521582950224,747cc723fcf50c63,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,60.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1922.318083,2008.977967,1502.318083,1588.977967,532.690197868778,4261.521582950224,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1922.318083,4261.521582950224,747cc723fcf50c63,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,60.0,10.0,0.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2428.767873,2438.7163821,2008.767873,2018.7163821,421.6129550228121,3372.903640182497,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,2428.767873,3372.903640182497,1483df6d73980ab4,test,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,60.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2428.767873,2438.7163821,2008.767873,2018.7163821,421.6129550228121,3372.903640182497,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,2428.767873,3372.903640182497,1483df6d73980ab4,test,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,60.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2428.767873,2438.7163821,2008.767873,2018.7163821,421.6129550228121,3372.903640182497,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,2428.767873,3372.903640182497,1483df6d73980ab4,test,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,60.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,1930.655851,1968.4746304,1510.655851,1548.4746304,519.0916439452253,4152.7331515618025,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1930.655851,4152.7331515618025,1f09dabebfd3832e,val,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,80.0,10.0,1.0,1,0
P3_HYBRID_QKD,main_pipeline,focused,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,1930.655851,1968.4746304,1510.655851,1548.4746304,519.0916439452253,4152.7331515618025,0.0,0.8830583547843085,0.75,0.994429976851852,0.0453141051932273,0.8,0.9716312056737588,0.7000734665461884,1930.655851,4152.7331515618025,1f09dabebfd3832e,val,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,80.0,10.0,1.0,1,0
