condition_group_id,decision_profile,composition_id,primary_pipeline_id,composition_reward,best_alias_pipeline_id,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,success_rate,security_score
1f09dabebfd3832e,FAST,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.6217896214033616,P2_PQC_MLDSA_LINDBLAD,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,0.6619992061004064
1f09dabebfd3832e,FAST,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.5535106113436082,P4_HYBRID_QKD_LINDBLAD,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,0.6950157824182576
1f09dabebfd3832e,FAST,COMP_bf4950b52252,B1_CLASSICAL,0.3015655268621915,B1_CLASSICAL,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
1f09dabebfd3832e,SECURE,COMP_5088abcfdffc,P1_PQC_MLDSA,0.8124965301332865,P1_PQC_MLDSA,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
1f09dabebfd3832e,SECURE,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.7430056944915368,B2_MINIMAL_PQC,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
1f09dabebfd3832e,SECURE,COMP_886f1301e178,P3_HYBRID_QKD,-9.27598434650476,P3_HYBRID_QKD,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,0.7000734665461884
1f09dabebfd3832e,SECURE,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,-9.353299318619758,P2_PQC_MLDSA_LINDBLAD,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,0.6619992061004064
1f09dabebfd3832e,SECURE,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,-9.342558299300087,P4_HYBRID_QKD_LINDBLAD,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,0.6950157824182576
1f09dabebfd3832e,SECURE,COMP_bf4950b52252,B1_CLASSICAL,0.711078038409605,B1_CLASSICAL,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
2432916861329049,BALANCED,COMP_22280d79fc05,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,0.8948736928212488,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.6996391223464256
2432916861329049,BALANCED,COMP_2c4959b9b429,A2_PQC_LINDBLAD,0.45823219606563087,A2_PQC_LINDBLAD,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.737806274473231
2432916861329049,BALANCED,COMP_7d6120b17b53,A6_FULL_HARDENED,0.6988069391901186,A6_FULL_HARDENED,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.7409950018312257
2432916861329049,BALANCED,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.5620291362978279,P2_PQC_MLDSA_LINDBLAD,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.6619992061004064
2432916861329049,BALANCED,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.8044706188658628,A5_HYBRID_QKD_LINDBLAD,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.7372567479448764
2432916861329049,FAST,COMP_22280d79fc05,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,0.9699639122346426,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.6996391223464256
2432916861329049,FAST,COMP_2c4959b9b429,A2_PQC_LINDBLAD,0.22378062744732308,A2_PQC_LINDBLAD,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.737806274473231
2432916861329049,FAST,COMP_7d6120b17b53,A6_FULL_HARDENED,0.6239934509665338,A6_FULL_HARDENED,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.7409950018312257
2432916861329049,FAST,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.43407010821407443,P2_PQC_MLDSA_LINDBLAD,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.6619992061004064
2432916861329049,FAST,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.822036069065925,A5_HYBRID_QKD_LINDBLAD,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.7372567479448764
2432916861329049,SECURE,COMP_22280d79fc05,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,0.8197834734078553,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.6996391223464256
2432916861329049,SECURE,COMP_2c4959b9b429,A2_PQC_LINDBLAD,0.6926837646839386,A2_PQC_LINDBLAD,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.737806274473231
2432916861329049,SECURE,COMP_7d6120b17b53,A6_FULL_HARDENED,0.7744165639484653,A6_FULL_HARDENED,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.7409950018312257
2432916861329049,SECURE,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.6906426617144724,P2_PQC_MLDSA_LINDBLAD,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.6619992061004064
2432916861329049,SECURE,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.787414501124112,A5_HYBRID_QKD_LINDBLAD,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,0.7372567479448764
27ce4cae70d4f3ac,BALANCED,COMP_5088abcfdffc,P1_PQC_MLDSA,0.893975813554686,P1_PQC_MLDSA,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
27ce4cae70d4f3ac,BALANCED,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.50676059797621,B2_MINIMAL_PQC,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
27ce4cae70d4f3ac,BALANCED,COMP_886f1301e178,P3_HYBRID_QKD,0.845186027556561,P3_HYBRID_QKD,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
27ce4cae70d4f3ac,BALANCED,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.8349363096441431,P2_PQC_MLDSA_LINDBLAD,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
27ce4cae70d4f3ac,BALANCED,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.8265255736172152,P4_HYBRID_QKD_LINDBLAD,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
27ce4cae70d4f3ac,BALANCED,COMP_bf4950b52252,B1_CLASSICAL,0.45759187798768697,B1_CLASSICAL,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
27ce4cae70d4f3ac,FAST,COMP_5088abcfdffc,P1_PQC_MLDSA,0.9697073753013389,P1_PQC_MLDSA,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
27ce4cae70d4f3ac,FAST,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.30684514159280496,B2_MINIMAL_PQC,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
27ce4cae70d4f3ac,FAST,COMP_886f1301e178,P3_HYBRID_QKD,0.888389073986329,P3_HYBRID_QKD,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
27ce4cae70d4f3ac,FAST,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.8896306240423938,P2_PQC_MLDSA_LINDBLAD,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
27ce4cae70d4f3ac,FAST,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.8601358789477477,P4_HYBRID_QKD_LINDBLAD,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
27ce4cae70d4f3ac,FAST,COMP_bf4950b52252,B1_CLASSICAL,0.22359767942505343,B1_CLASSICAL,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
27ce4cae70d4f3ac,SECURE,COMP_5088abcfdffc,P1_PQC_MLDSA,0.8182442518080333,P1_PQC_MLDSA,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
27ce4cae70d4f3ac,SECURE,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.7080045278287729,B2_MINIMAL_PQC,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
27ce4cae70d4f3ac,SECURE,COMP_886f1301e178,P3_HYBRID_QKD,0.8034308513495114,P3_HYBRID_QKD,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
27ce4cae70d4f3ac,SECURE,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.7816117194965775,P2_PQC_MLDSA_LINDBLAD,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
27ce4cae70d4f3ac,SECURE,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.7947661527078962,P4_HYBRID_QKD_LINDBLAD,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
27ce4cae70d4f3ac,SECURE,COMP_bf4950b52252,B1_CLASSICAL,0.6915860765503206,B1_CLASSICAL,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
28000d1cd70332ba,BALANCED,COMP_5088abcfdffc,P1_PQC_MLDSA,0.8467762729364714,P1_PQC_MLDSA,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
28000d1cd70332ba,BALANCED,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.9076127896058883,B2_MINIMAL_PQC,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
28000d1cd70332ba,BALANCED,COMP_886f1301e178,P3_HYBRID_QKD,0.8564558459057454,P3_HYBRID_QKD,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
28000d1cd70332ba,BALANCED,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.43169972213514224,P2_PQC_MLDSA_LINDBLAD,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
28000d1cd70332ba,BALANCED,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.6130876007243862,P4_HYBRID_QKD_LINDBLAD,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
28000d1cd70332ba,BALANCED,COMP_bf4950b52252,B1_CLASSICAL,0.5527609833045177,B1_CLASSICAL,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
28000d1cd70332ba,FAST,COMP_5088abcfdffc,P1_PQC_MLDSA,0.891442031168699,P1_PQC_MLDSA,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
28000d1cd70332ba,FAST,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.973603654173111,B2_MINIMAL_PQC,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
28000d1cd70332ba,FAST,COMP_886f1301e178,P3_HYBRID_QKD,0.9060587425639425,P3_HYBRID_QKD,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
28000d1cd70332ba,FAST,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.21619992061004062,P2_PQC_MLDSA_LINDBLAD,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
28000d1cd70332ba,FAST,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.5035431869122413,P4_HYBRID_QKD_LINDBLAD,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
28000d1cd70332ba,FAST,COMP_bf4950b52252,B1_CLASSICAL,0.3829108277961928,B1_CLASSICAL,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
28000d1cd70332ba,SECURE,COMP_5088abcfdffc,P1_PQC_MLDSA,0.8025110716019617,P1_PQC_MLDSA,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
28000d1cd70332ba,SECURE,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.8416219250386656,B2_MINIMAL_PQC,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
28000d1cd70332ba,SECURE,COMP_886f1301e178,P3_HYBRID_QKD,0.8071874574659063,P3_HYBRID_QKD,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
28000d1cd70332ba,SECURE,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.6471995236602439,P2_PQC_MLDSA_LINDBLAD,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
28000d1cd70332ba,SECURE,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.7236201617436199,P4_HYBRID_QKD_LINDBLAD,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
28000d1cd70332ba,SECURE,COMP_bf4950b52252,B1_CLASSICAL,0.7233091116559307,B1_CLASSICAL,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
2a9c7e375c3b1e5a,BALANCED,COMP_5088abcfdffc,P1_PQC_MLDSA,0.6677273146770669,P1_PQC_MLDSA,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
2a9c7e375c3b1e5a,BALANCED,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.9076127896058883,B2_MINIMAL_PQC,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
2a9c7e375c3b1e5a,BALANCED,COMP_886f1301e178,P3_HYBRID_QKD,0.4620828621930356,P3_HYBRID_QKD,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
2a9c7e375c3b1e5a,BALANCED,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.43169972213514224,P2_PQC_MLDSA_LINDBLAD,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
2a9c7e375c3b1e5a,BALANCED,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.6503161424309372,P4_HYBRID_QKD_LINDBLAD,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
2a9c7e375c3b1e5a,BALANCED,COMP_bf4950b52252,B1_CLASSICAL,0.8686749294825402,B1_CLASSICAL,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
2a9c7e375c3b1e5a,FAST,COMP_5088abcfdffc,P1_PQC_MLDSA,0.5935355045507517,P1_PQC_MLDSA,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
2a9c7e375c3b1e5a,FAST,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.973603654173111,B2_MINIMAL_PQC,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
2a9c7e375c3b1e5a,FAST,COMP_886f1301e178,P3_HYBRID_QKD,0.24856703153170104,P3_HYBRID_QKD,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
2a9c7e375c3b1e5a,FAST,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.21619992061004062,P2_PQC_MLDSA_LINDBLAD,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
2a9c7e375c3b1e5a,FAST,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.5655050062724061,P4_HYBRID_QKD_LINDBLAD,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
2a9c7e375c3b1e5a,FAST,COMP_bf4950b52252,B1_CLASSICAL,0.9090262192726727,B1_CLASSICAL,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
2a9c7e375c3b1e5a,SECURE,COMP_5088abcfdffc,P1_PQC_MLDSA,0.7428280855154935,P1_PQC_MLDSA,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
2a9c7e375c3b1e5a,SECURE,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.8416219250386656,B2_MINIMAL_PQC,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
2a9c7e375c3b1e5a,SECURE,COMP_886f1301e178,P3_HYBRID_QKD,0.6757297962283363,P3_HYBRID_QKD,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
2a9c7e375c3b1e5a,SECURE,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.6471995236602439,P2_PQC_MLDSA_LINDBLAD,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
2a9c7e375c3b1e5a,SECURE,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.7360296756458036,P4_HYBRID_QKD_LINDBLAD,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
2a9c7e375c3b1e5a,SECURE,COMP_bf4950b52252,B1_CLASSICAL,0.8286137603819382,B1_CLASSICAL,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
2f37dfb7fb10e09a,BALANCED,COMP_5088abcfdffc,P1_PQC_MLDSA,0.7973309030875599,P1_PQC_MLDSA,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
2f37dfb7fb10e09a,BALANCED,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.9076127896058883,B2_MINIMAL_PQC,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
2f37dfb7fb10e09a,BALANCED,COMP_886f1301e178,P3_HYBRID_QKD,0.8895009533672307,P3_HYBRID_QKD,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
2f37dfb7fb10e09a,BALANCED,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.43169972213514224,P2_PQC_MLDSA_LINDBLAD,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
2f37dfb7fb10e09a,BALANCED,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.5551634688243187,P4_HYBRID_QKD_LINDBLAD,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
2f37dfb7fb10e09a,BALANCED,COMP_bf4950b52252,B1_CLASSICAL,0.8871172908981961,B1_CLASSICAL,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
2f37dfb7fb10e09a,FAST,COMP_5088abcfdffc,P1_PQC_MLDSA,0.8094338914266085,P1_PQC_MLDSA,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
2f37dfb7fb10e09a,FAST,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.973603654173111,B2_MINIMAL_PQC,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
2f37dfb7fb10e09a,FAST,COMP_886f1301e178,P3_HYBRID_QKD,0.9608573909721154,P3_HYBRID_QKD,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
2f37dfb7fb10e09a,FAST,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.21619992061004062,P2_PQC_MLDSA_LINDBLAD,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
2f37dfb7fb10e09a,FAST,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.4068878515477955,P4_HYBRID_QKD_LINDBLAD,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
2f37dfb7fb10e09a,FAST,COMP_bf4950b52252,B1_CLASSICAL,0.9396807971569296,B1_CLASSICAL,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
2f37dfb7fb10e09a,SECURE,COMP_5088abcfdffc,P1_PQC_MLDSA,0.7860292816523246,P1_PQC_MLDSA,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6970737530133887
2f37dfb7fb10e09a,SECURE,COMP_792d5d7e32bd,B2_MINIMAL_PQC,0.8416219250386656,B2_MINIMAL_PQC,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7360365417311094
2f37dfb7fb10e09a,SECURE,COMP_886f1301e178,P3_HYBRID_QKD,0.8182024932864013,P3_HYBRID_QKD,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7000734665461884
2f37dfb7fb10e09a,SECURE,COMP_ae859146ecc4,P2_PQC_MLDSA_LINDBLAD,0.6471995236602439,P2_PQC_MLDSA_LINDBLAD,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6619992061004064
2f37dfb7fb10e09a,SECURE,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.7043121177769307,P4_HYBRID_QKD_LINDBLAD,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.6950157824182576
2f37dfb7fb10e09a,SECURE,COMP_bf4950b52252,B1_CLASSICAL,0.834761214187157,B1_CLASSICAL,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,0.7359767942505342
379100535d12afec,BALANCED,COMP_22280d79fc05,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,0.45509728294446045,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.6996391223464256
379100535d12afec,BALANCED,COMP_70678793c70b,A4_HYBRID_QKD_AUTH,0.9078137129425143,A4_HYBRID_QKD_AUTH,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.7366106084071842
379100535d12afec,BALANCED,COMP_7d6120b17b53,A6_FULL_HARDENED,0.459348250640929,A6_FULL_HARDENED,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.7409950018312257
379100535d12afec,BALANCED,COMP_886f1301e178,P3_HYBRID_QKD,0.8959596746262843,A3_HYBRID_QKD,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.735370199040746
379100535d12afec,BALANCED,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.7277965922924889,A5_HYBRID_QKD_LINDBLAD,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.7372567479448764
379100535d12afec,FAST,COMP_22280d79fc05,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,0.2370472871054562,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.6996391223464256
379100535d12afec,FAST,COMP_70678793c70b,A4_HYBRID_QKD_AUTH,0.9736610608407185,A4_HYBRID_QKD_AUTH,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.7366106084071842
379100535d12afec,FAST,COMP_7d6120b17b53,A6_FULL_HARDENED,0.22409950018312258,A6_FULL_HARDENED,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.7409950018312257
379100535d12afec,FAST,COMP_886f1301e178,P3_HYBRID_QKD,0.954553567015284,A3_HYBRID_QKD,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.735370199040746
379100535d12afec,FAST,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.6942018214689176,A5_HYBRID_QKD_LINDBLAD,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.7372567479448764
379100535d12afec,SECURE,COMP_22280d79fc05,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,0.6731913367822592,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.6996391223464256
379100535d12afec,SECURE,COMP_70678793c70b,A4_HYBRID_QKD_AUTH,0.8419663650443105,A4_HYBRID_QKD_AUTH,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.7366106084071842
379100535d12afec,SECURE,COMP_7d6120b17b53,A6_FULL_HARDENED,0.6945970010987355,A6_FULL_HARDENED,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.7409950018312257
379100535d12afec,SECURE,COMP_886f1301e178,P3_HYBRID_QKD,0.837415487745122,A3_HYBRID_QKD,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.735370199040746
379100535d12afec,SECURE,COMP_b1ff25c404c3,P4_HYBRID_QKD_LINDBLAD,0.7618564922663208,A5_HYBRID_QKD_LINDBLAD,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,0.7372567479448764
424163238a693cc9,BALANCED,COMP_22280d79fc05,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,0.7014533260326692,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,1.0,0.6996391223464256
