condition_group_id,decision_profile,feature_security_priority,feature_latency_priority,feature_throughput_priority,feature_robustness_priority,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,sweep_id,oracle_best_pipeline,oracle_best_utility,oracle_margin_to_second,oracle_best_security_score,oracle_best_latency_ms,oracle_best_throughput_bps,oracle_best_success_rate,split
55d33a568df973a5,FAST,0.2,1.0,0.7,0.7,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.969263139120208,0.0868223777103958,0.692631391202081,1724.119243,593.9264376042928,1.0,val
55d33a568df973a5,BALANCED,0.65,0.65,0.5,0.8,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.8924209869207282,0.0601395108871536,0.692631391202081,1724.119243,593.9264376042928,1.0,val
55d33a568df973a5,SECURE,1.0,0.2,0.2,1.0,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.8155788347212486,0.0160424042674364,0.692631391202081,1724.119243,593.9264376042928,1.0,val
5c7f52c9a91a45b6,FAST,0.2,1.0,0.7,0.7,4096,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.969963053374998,0.0098389683326123,0.6996305337499806,2053.863202,15954.32449838497,1.0,val
5c7f52c9a91a45b6,BALANCED,0.65,0.65,0.5,0.8,4096,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8948706868124932,0.0068687311545851,0.6996305337499806,2053.863202,15954.32449838497,1.0,val
5c7f52c9a91a45b6,SECURE,1.0,0.2,0.2,1.0,4096,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B2_MINIMAL_PQC,0.8288132297401223,0.0090349094901338,0.7369062176908723,2085.431906,15712.812250413512,1.0,val
5ef9d77c6d7eeba2,FAST,0.2,1.0,0.7,0.7,128,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.969263139120208,0.0425641359656979,0.692631391202081,2072.725549,494.0354985704864,1.0,val
5ef9d77c6d7eeba2,BALANCED,0.65,0.65,0.5,0.8,128,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.8924209869207282,0.0125852786529159,0.692631391202081,2072.725549,494.0354985704864,1.0,val
5ef9d77c6d7eeba2,SECURE,1.0,0.2,0.2,1.0,128,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B1_CLASSICAL,0.8334297356375158,0.0049955418746202,0.7382437921687828,2093.10052,489.2263845980985,1.0,val
6fb3a6e5b90ba5b6,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,focused,A3_HYBRID_QKD,0.9738837620343722,0.0557557720432512,0.7388376203437215,1520.618457,5387.281709155263,1.0,val
6fb3a6e5b90ba5b6,BALANCED,0.65,0.65,0.5,0.8,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,focused,A3_HYBRID_QKD,0.9085931671203024,0.0341714031699498,0.7388376203437215,1520.618457,5387.281709155263,1.0,val
6fb3a6e5b90ba5b6,SECURE,1.0,0.2,0.2,1.0,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,focused,A3_HYBRID_QKD,0.8433025722062328,0.0122962756890181,0.7388376203437215,1520.618457,5387.281709155263,1.0,val
747cc723fcf50c63,FAST,0.2,1.0,0.7,0.7,1024,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.969652727465126,0.0247623255765965,0.696527274651261,1938.484542,4225.981596710612,1.0,val
747cc723fcf50c63,BALANCED,0.65,0.65,0.5,0.8,1024,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.8937845461279412,0.0032330645165989,0.696527274651261,1938.484542,4225.981596710612,1.0,val
747cc723fcf50c63,SECURE,1.0,0.2,0.2,1.0,1024,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B2_MINIMAL_PQC,0.836355165754369,0.0184388009636123,0.7369062176908723,1944.246587,4213.457312860902,1.0,val
