condition_group_id,decision_profile,feature_security_priority,feature_latency_priority,feature_throughput_priority,feature_robustness_priority,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,sweep_id,oracle_best_pipeline,oracle_best_utility,oracle_margin_to_second,oracle_best_security_score,oracle_best_latency_ms,oracle_best_throughput_bps,oracle_best_success_rate,split
6fb3a6e5b90ba5b6,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.9700073466546189,0.7505057684127932,0.7000734665461884,1504.258597,5445.872150132707,1.0,train
747cc723fcf50c63,FAST,0.2,1.0,0.7,0.7,1024,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.9697073753013389,0.37232214030111965,0.6970737530133887,1889.261904,4336.084892547539,1.0,train
76981e84664fd497,FAST,0.2,1.0,0.7,0.7,128,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.9700073466546189,0.17276945647732878,0.7000734665461884,1473.95789,694.7281241528548,1.0,train
781953fabf9d56cb,FAST,0.2,1.0,0.7,0.7,4096,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.9661999206100407,0.06107106777474813,0.6619992061004064,1716.362773,19091.535027134967,1.0,train
90300ca6639ff1a4,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.02,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.9700073466546189,0.7505057684127932,0.7000734665461884,1496.00187,5475.928983965776,1.0,train
972027f25bdd3af1,FAST,0.2,1.0,0.7,0.7,128,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.9697073753013389,0.4565704015280564,0.6970737530133887,1795.204517,570.4085469388333,1.0,train
99375ddba7c1857a,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.005,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.9661999206100407,0.746698342368215,0.6619992061004064,1489.167615,5501.059731278135,1.0,train
9940ad1e4317e73e,FAST,0.2,1.0,0.7,0.7,1024,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.7859791859303534,0.05176824332366847,0.6970737530133887,1714.152626,4779.037686460949,1.0,train
9b4b726b701fb255,FAST,0.2,1.0,0.7,0.7,128,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.9700073466546189,0.13006385751744987,0.7000734665461884,1722.342926,594.5389762642425,1.0,train
a31cc1c3f8f01e7d,FAST,0.2,1.0,0.7,0.7,128,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.9695015782418258,0.13049081465681645,0.6950157824182576,1490.157478,687.1756945946084,1.0,train
b0f6d1cb044c1bda,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.02,0.06,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.9695015782418258,0.749494231587207,0.6950157824182576,1498.81925,5465.635699568177,1.0,train
bf433a2e1187f50e,FAST,0.2,1.0,0.7,0.7,4096,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.9697073753013389,0.29472633763190215,0.6970737530133887,1834.661124,17860.519074257118,1.0,train
c18f06d8698d4785,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,4096,0.02,0.06,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.9695015782418258,0.749494231587207,0.6950157824182576,1517.497286,5398.362208339396,1.0,train
c8412e9a9d3f68d8,FAST,0.2,1.0,0.7,0.7,1024,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.9697073753013389,0.2160961110280163,0.6970737530133887,1785.787554,4587.331780676079,1.0,train
cc78c77996ddf9b1,FAST,0.2,1.0,0.7,0.7,1024,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.9695015782418258,0.5734281997773006,0.6950157824182576,2045.903563,4004.098799255085,1.0,train
d4993d86913198bf,FAST,0.2,1.0,0.7,0.7,128,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.9661999206100407,0.1399005412951888,0.6619992061004064,1635.865865,625.9681933029393,1.0,train
dbadef5249ff0ea5,FAST,0.2,1.0,0.7,0.7,128,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.9697073753013389,0.15960824212468017,0.6970737530133887,2097.313772,488.24358742636434,1.0,train
e35798b7d3ec8d5e,FAST,0.2,1.0,0.7,0.7,128,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.5085580295272863,0.1210509025432811,0.7000734665461884,1607.433736,637.0402568183999,1.0,train
ec3a5066400447f6,FAST,0.2,1.0,0.7,0.7,4096,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.4334536578661956,0.024361491099706534,0.6970737530133887,1974.293521,16597.32945048752,1.0,train
faca7fc347983534,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,4096,0.04,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.9700073466546189,0.7505057684127932,0.7000734665461884,1518.059306,5396.363612160486,1.0,train
fb0d4ab87127402d,FAST,0.2,1.0,0.7,0.7,128,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.9697073753013389,0.028655091702905366,0.6970737530133887,1909.21618,536.3457583938975,1.0,train
0b4f707926e27c34,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.01,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.9661999206100407,0.746698342368215,0.6619992061004064,1490.407613,5496.482927586872,1.0,val
4e30fff09dc57e1a,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.9695015782418258,0.749494231587207,0.6950157824182576,1503.925386,5447.078742242868,1.0,val
6f6c8b45ec93f476,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.9695015782418258,0.2223356083932959,0.6950157824182576,1502.647537,5451.710929067992,1.0,val
