probe_id,pipeline_id,source_group,trial_idx,sweep_id,session_id,msg_len_bytes,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,kem_scheme,auth_scheme,use_qkd,use_lindblad,use_replay_protection,success,abort,abort_reason,qber,transcript_digest_hex,auth_verified,lindblad_meta
29fbd3d6d1cd9e42afbe9832304475e1ec7c59f2a6e247ab4eb95c69fb7277bf,P2_PQC_MLDSA_LINDBLAD,main_pipeline,13,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-13,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,98622ded35377af5b8e56579b459504653933374528acfe0a0f853b2e19f6983,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 3040771355, 'input_len': 32, 'output_digest_sha256': '046bb8996945fb149e9dcd8cdaf9204677294bdcdefc4f6fd49d28d1a9bf76c6'}"
f07a017c1e93200d012dbba4de21663599e344ec834d77a84d18d0d3f8143667,P2_PQC_MLDSA_LINDBLAD,main_pipeline,14,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-14,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,25889c7de44a1c2dd3994eba98805154106abc8c45794b42984c3b223c3616c6,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 733920335, 'input_len': 32, 'output_digest_sha256': 'fec757232bc96276d83fb588c2eacbd82f4c7996ef608d883c9d4cae17b2440b'}"
9dd96ef0fab5e0c559de82941dc8f99a219a422c9efc8453e979b1a926382357,P2_PQC_MLDSA_LINDBLAD,main_pipeline,15,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-15,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,25ff2d8fe6963107e275bb8a87b822ecad7515111d3f26055b6fa157ce25d162,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 284930006, 'input_len': 32, 'output_digest_sha256': '5569474fdc29fb3d3bcfaab681a2a6e153d4f15e21b39f4eb057f11ff67585c8'}"
4b130fdcf64638cbc69daca7756e73a7bc8e0552f63710f60bcbf95821a9356f,P2_PQC_MLDSA_LINDBLAD,main_pipeline,16,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-16,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,a244900b16b79d399c1b8e10c22bf17f10e06ef3015fa1bfb43de545f1e14985,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 131973231, 'input_len': 32, 'output_digest_sha256': '2b60b6ba1d0729e93fd7e57fb2955ef1b2579b257d16d10688a35b642d494632'}"
274e09356a945345525e78a07c3cd88801c011e304429ce96cc440e83c121acd,P2_PQC_MLDSA_LINDBLAD,main_pipeline,17,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-17,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,91bd77a5e1772ba573962c662e1574c1c77bf710c6bfeb2979a07633de653fd2,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 1473165928, 'input_len': 32, 'output_digest_sha256': '22e495882c3cb573ed606c08a2591139be5317c6ccdaa53bbb2c2564b4e9509b'}"
ef8db1c8d7573ed28306ae2465da104d3f0fdcd2efe956885a5ab20480ba6f97,P2_PQC_MLDSA_LINDBLAD,main_pipeline,18,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-18,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,96d27fdac1195d3fdd1f729592990bfdeff68993a9af0308c1ad8cb8c20c41de,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 3177323170, 'input_len': 32, 'output_digest_sha256': '87080742ea166fb43c9ce4e82c36616cf649d2a74540d13111264e01da83a00b'}"
2bd0804c021f97bb81411246ae0c35251859b8f8ed7026f462aabc8569c51a34,P2_PQC_MLDSA_LINDBLAD,main_pipeline,19,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-19,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,a7f008ebd4790a292c17370e1c95bced54876868a5d8340de86bffed3ccc6fca,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2577321061, 'input_len': 32, 'output_digest_sha256': '9cb39c0adeae3498a4cea093006f189974480ecd95e7ee2d255de811e93fc254'}"
b63565eae80f25d49804c496977c154b970fd263c878ebd4e07cfa2ec6163595,P2_PQC_MLDSA_LINDBLAD,main_pipeline,20,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-20,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,8bfbc16548aa54c8aca5ee517babdfbcbd870ffeeb256eb7a33bf2cf8f1bb4ef,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2681706279, 'input_len': 32, 'output_digest_sha256': '1a53005b788edc3080bd41583bec24feae731cba2255ffc650262e51e02ee50a'}"
6147baf9f36dc7f23d0460ddd7f8c98c599ecf685461d2adc73afa49d0ebf9a6,P2_PQC_MLDSA_LINDBLAD,main_pipeline,21,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-21,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,0b60716f56ae3553c49439eaecc2a9e29e1e97cc7a999c6b99d07b60fc24c023,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2604148406, 'input_len': 32, 'output_digest_sha256': '1acd101a08a14505787b275c19de0382d3a2eaef5ee0b2f2056ad290e174d49e'}"
37581827871b2ac80eddf45a942ea877591494cc4d49492a6402b97ab1438912,P2_PQC_MLDSA_LINDBLAD,main_pipeline,22,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-22,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,7c69c8212b9cc5a846f9d845c527c602575da9829aecdefef85260eb1a2fc113,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 1086319520, 'input_len': 32, 'output_digest_sha256': 'c50d44294e1cf497781dce67545940decf2d65fe3991724138ebc099b1b96aea'}"
c8e551c9f94dfdb3fd25e378288801e3d0e9aa69e63d6559a38ca07b7925664d,P2_PQC_MLDSA_LINDBLAD,main_pipeline,23,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-23,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,80684766bf3eb66930efff5e41f8ce99a48eca3868aedb358f3713e55df7aa53,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2942927630, 'input_len': 32, 'output_digest_sha256': '378971f1fdfd4c7579238b91822906e519a23ab8d5b6e747fd84dae7be787712'}"
cf383b386d4dd3aeef79adb711eb730608bb7d989f4df3af882601b127552856,P3_HYBRID_QKD,main_pipeline,0,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-0,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,cb4836654441a465678b8d537f8f791a9f454481b686112f08b357ec53c86776,True,
510e1b42c62b7541881172baeff6dc1f900d42427d119542c92ef4c30555326b,P3_HYBRID_QKD,main_pipeline,1,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-1,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,2012617fb3e2aa5b9a38d540bcabd3671c66e7a49d6bd01a3f8009319780c908,True,
3ab2e40c395938b936703d71a81f3deb12a7485044004138d5752b13a921ea86,P3_HYBRID_QKD,main_pipeline,2,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-2,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,2e778b58169b8333ab345e0522209da55ca458dbd67be3d5eb1b1596c872e7ec,True,
0251b66ebab78b0a8a6a1e49789cc5c98f9c4e5dacc6e53fb57613e1e57da2e9,P3_HYBRID_QKD,main_pipeline,3,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-3,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,dc44ab4f88f4761c726ab73a041d3668f9636e715aa8d0a6c46af2302e21069c,True,
38d38739e1809b65a2b39eefc8643bb0f59abd4249a5ebbf1bef13f38a55a9a2,P3_HYBRID_QKD,main_pipeline,4,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-4,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,4abf9db33852ca408d16b6ac3584cc5ec8e7ac9fac04573fe27b9e180f339ae3,True,
93b6d1065100e81a6557526f4d0e47e47b046039471efde049dd0c7b6c24e986,P3_HYBRID_QKD,main_pipeline,5,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-5,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,5eef0f96689f4739f3d6ef921ae775bbcd3a0fc38a5ea1612795e3da9ac58192,True,
59c6fa6963f1a7385ecd7711ac6b27db6d63262445c4ef3896bb7847df1eb8aa,P3_HYBRID_QKD,main_pipeline,6,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-6,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,1f942ec8a3dad7e72359e087325ee20237cda7a26b0f4684be2ee7091ec9d1d4,True,
cf7f84217ad835ea8fa79421f7d595fbfb8a725960d74e9820c530ad6b8fa0f6,P3_HYBRID_QKD,main_pipeline,7,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-7,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,bffca1ee0c6f1246119fdcd741ad02a50eccaee1ea2afde6c79de10d628cb049,True,
7769afd0b8f16fee3d4f23dd6741bd535efb7d50ec27fc60ade710e83befe675,P3_HYBRID_QKD,main_pipeline,8,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-8,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,db63477be76700dfc9401ba4ffae2be3b79cd8bd233b8e0fbcb0f0e476935cff,True,
70de989c9b46260758748fa8043503b0bcd92db5dd2d5d4466d71487c9d727c8,P3_HYBRID_QKD,main_pipeline,9,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-9,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,6e070034610f84e9a99cd692cb92b90d26c2f0c44dd41661029f1f54170dc4bd,True,
d18782e5683efbda1ebcf96916983dee7974f587a5ff2fb7b93f30b2f5861ab7,P3_HYBRID_QKD,main_pipeline,10,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-10,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,70a82bda9f57a4a10f1f75bb4c3097a19cf826fac1122d6b689ee98105258fe0,True,
57d8f38d3c3bb548cac3405d5f4463a4d719d1802823c20afc6bd01d0276a2d4,P3_HYBRID_QKD,main_pipeline,11,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-11,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,ef8e5c085088487fa5c4fe193c1683a050d61e3e2a5312fa050a5b9845da9f7c,True,
ec8ae8af75ffd44b95ac53471bebf9e526d345d2733d212a50c8ce4c3361a2d8,P3_HYBRID_QKD,main_pipeline,12,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-12,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,f49df1b487bb4df622e43c0119f6ea0887ed3199485911119d80d8a873e82ba0,True,
3084855992778c66ceb32d9c4d557ff8f01fcb7e4ac84770dcb21e9450da863f,P3_HYBRID_QKD,main_pipeline,13,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-13,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,8c6f0159d0ca462d45753283fce7b9662868cc9b89ae652ce5869b1caeac5c7d,True,
d41501601530dee0d5fe824a6a94a89cf99b844659caa9dee05e994e41fa9c23,P3_HYBRID_QKD,main_pipeline,14,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-14,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,856cf9b1ac4120b1cd190a63059dfdddb873b0a1b8dde37f055ce37456972880,True,
062b2b76c15e8858ae3281f9c4952df9771cdee1cb3a828276d59980ddd98ff8,P3_HYBRID_QKD,main_pipeline,15,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-15,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,3fa1352af5f3fe73c485a5468842421b8136960af090b10f8b6fee4e3cbfcda6,True,
5bc979b18497efd94f4817448f739926fcf86ff5e6eb955066ef2544374fce0b,P3_HYBRID_QKD,main_pipeline,16,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-16,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,070fd13508e7227e127bfb42e8ad544ce528094b4c266bb55013b0f3a0057b41,True,
7969c2594f100fe1449bdeb4ca24fa283b949137abfdb62a481b29926042f7f1,P3_HYBRID_QKD,main_pipeline,17,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-17,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,528e40dc4c8b97d5f60222fbbb507bae80bc989683740884bc86690cc9c92f3a,True,
c1ab34014a6049bf603375f92aeca8b675a1aea168fbd818ab86bc316778cd4b,P3_HYBRID_QKD,main_pipeline,18,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-18,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,e7334789541f6e11f056c5dbcccb030f92777ab29f4d51f4285504b375775223,True,
0ef74b4d980a1c523ccf7f899103a74cd6e0374f1c032bacbf053fe06e939dec,P3_HYBRID_QKD,main_pipeline,19,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-19,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,139794e47b80c05f4b3d98189cbb8bd900bea1fb3e32624baa041044bc0b7e2f,True,
83c12a1e86636720b7d408713a82b2b705105211e47705fa26b91951229cda6f,P3_HYBRID_QKD,main_pipeline,20,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-20,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,a5388f976cc48bbeddcf2c8b834f7d25cc70b7c4437e7928c4c90b75fe6b8a7f,True,
ce21fc915cbcf99503cb18d56f0c472a3d494e92f4c605d461961685eff6722f,P3_HYBRID_QKD,main_pipeline,21,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-21,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,1599b0e436e2060ed39ed6fe9847be68ede623c667cfa346c46d2f400559e7ea,True,
4513bf7fe47b606d33ff0b351e84ac484109e3582c15863390790b750636294f,P3_HYBRID_QKD,main_pipeline,22,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-22,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,429a6f2ca11ea5380aa88a91d52fa2b2a14e4d8d39cbf3d4ae3a3f538cd5aefa,True,
441100e6d1175790b2837f106cff9cc943aab530db30111146c934a7de6dac2d,P3_HYBRID_QKD,main_pipeline,23,core_comparison,secprobe-P3_HYBRID_QKD-core_comparison-23,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,False,False,True,False,,0.0,e5b94f1ebff0785e4fc4352136851948f4547e52f7239ccae9684d17f9fb3a8e,True,
98c53a6ed29b307816b4a3ca05d05292c97e3e63a7c8d1ef2e715d9cc3f05033,P4_HYBRID_QKD_LINDBLAD,main_pipeline,0,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-0,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,32a0f06eb62456510202c08e6f6e31faec971050d36ec2406045535d0cc673b6,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 3036775037, 'input_len': 32, 'output_digest_sha256': '168561379097dace227ec75bbf987bd4791648b74a29b872e6971a7adec72705'}"
4bd64d30fc71eacaaa097b955a58105676cb7ac4dea1de66a911e9f79a86ca88,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-1,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,363205d7935415d5ce938ce32f2f3a5d1084a91bde07fb7e8ca15808a0de70f9,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 296481626, 'input_len': 32, 'output_digest_sha256': '1c335927b9bdad26f5bdf012bfbefb131bc86843328341874323892d24b17215'}"
f47b06729ed02ba052264e7f618f1c5ae289f5e166adf4bc7120a001b88c59c7,P4_HYBRID_QKD_LINDBLAD,main_pipeline,2,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-2,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,14a8fd339db467b875cd40b3462277bafd1c4c678de1800bed6312f57f19f09f,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 460866751, 'input_len': 32, 'output_digest_sha256': 'ee2c8933f7b959a020f63f12031df520c8c6253a37a0a7de562107008f775ac6'}"
74b3cdf5df509fcf5a08049ceb61657bbbc0a67715c96d8bbdc1fd0f0a3440ae,P4_HYBRID_QKD_LINDBLAD,main_pipeline,3,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-3,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,aabb1bd3d113b9b1cf0e655d2cb6d7ec1a7386908584fe84d5688cff0d3a801c,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 1064436688, 'input_len': 32, 'output_digest_sha256': 'c14b63d01cc42a4a7cb6ebf1283e86b5e822e2d695a99e6c0f4e6953e993ca7d'}"
403010e965349210cb965dbccbc6c718be27e2572b24906913fd98fffe6abd0a,P4_HYBRID_QKD_LINDBLAD,main_pipeline,4,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-4,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,084393c64c32fc4b44823a11b2ce1882d11cd80a7323ddf700b35e6183034d7a,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2251195326, 'input_len': 32, 'output_digest_sha256': '3c7924da689fdf964f7a784ce486284a5d99eefac7fa12a1d46bed5b4050137e'}"
6abf45fd495a7d6043d8fe0ed33fa52842053ece3c01b755bcc05939a266322e,P4_HYBRID_QKD_LINDBLAD,main_pipeline,5,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-5,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,cb650b4424b6eec099745e13e0ea0130b1ff3f004281ec4f3bcca2b697a6c909,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 253206363, 'input_len': 32, 'output_digest_sha256': 'dbe1a8a0da82f6b7d98216387350a6f7829c117751518dc4e85bb5665ca3b0b1'}"
523931f6684b2927e9218010695462c59a9e746f92498d88094406bfb32a3f32,P4_HYBRID_QKD_LINDBLAD,main_pipeline,6,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-6,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,2e2cf981c3711e10ac095211d7e7a3942e75cfbc836f86d0a79acf54d65bd53b,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 1048700803, 'input_len': 32, 'output_digest_sha256': '5ec366620c140801989131ba07751f246c5859b02956d4507ee04afaf0282a0f'}"
f64bc5939ed6ac6935f4b8da96af8478a1dfc2ee70e0551515aa0ebeb0a3beac,P4_HYBRID_QKD_LINDBLAD,main_pipeline,7,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-7,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,feb297b7a35d274a6c663c3e673a7a7a41999c3d2b1f8fe4666ba49467d18242,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 4009310386, 'input_len': 32, 'output_digest_sha256': 'e484baa5bac45971a08987e2c9dfcc224f8f6a660237a2acc946128974f99072'}"
2d414af12b2f79ceebc194b3983ed169361f0b2137cb76e2f6de80ae72149a5f,P4_HYBRID_QKD_LINDBLAD,main_pipeline,8,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-8,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,2647ba4ec45f229b7feeed384105b0225225f4f5ced67d761a375da17f136548,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2400078268, 'input_len': 32, 'output_digest_sha256': 'c0cab08d97fcf1b3c499a515677adf6b817ec071bd5a6bce80cb0378bf66b21c'}"
17159d371cb957d2b2130f0170bab11398d659eba2bd8b59e2967657e23db280,P4_HYBRID_QKD_LINDBLAD,main_pipeline,9,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-9,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,8b5dbec6c0b842f9c3cf32dea521c947f1eddccfe041f553c812d4b76c5a394a,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 27873143, 'input_len': 32, 'output_digest_sha256': '4edafc77fa45568958a530ac6697444a27dab0811d847da2e1ce173350c244e5'}"
d2bbfb2f5534069cc9ce0b64f1b4ccf0b08ee53dd9119bcb912f7918d17199a0,P4_HYBRID_QKD_LINDBLAD,main_pipeline,10,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-10,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,bf3c81c51867100d65a45698a720c67b1558a25d04a56d592a2673add4928ff1,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2420485642, 'input_len': 32, 'output_digest_sha256': 'ac5e7140a4adcd84b4301f222efeb6eb4b5c298387f5fbdb98d81e53396855bf'}"
5100ff0b35ada6f1093df5ccf251767bf10262f2a05c3454061893d21fe40f1a,P4_HYBRID_QKD_LINDBLAD,main_pipeline,11,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-11,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,617c408c7fe3b184d7f7f89a9830e61afb4a8d7fd842c0fd7f39eb87ed792fa5,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 1791906905, 'input_len': 32, 'output_digest_sha256': '4229426b45dec10efc9e0602f3fd990191bd5fc87aabd91b67f7dd50a85cb2e9'}"
e730a7e6ee5d98a96a56d059481fc6c37b0a378c5c5b77a1d1b41d29f0a93966,P4_HYBRID_QKD_LINDBLAD,main_pipeline,12,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-12,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,5a2fcc5286c440f96f563e697779e04bf5b86cf53bef0086d1479f7ce4884e4a,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2203474662, 'input_len': 32, 'output_digest_sha256': '9611a69a61b5e4d378a21e515b090c4f863c9e4d7d37bcf1fd1379c49986c32b'}"
f6daf65671b3ea5432e68bacf30a69cc40a6d85502e4e4193981246dc522be97,P4_HYBRID_QKD_LINDBLAD,main_pipeline,13,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-13,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,e73c5a5dea8d852951fb08a7101bce5be8e9e170db8044580f16055481aaafad,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 3724976466, 'input_len': 32, 'output_digest_sha256': '91fcb6a076a51ea1fd4e011f62585838563c8280cf028c5136032b76905ba5f7'}"
567fc87ccb5b61e06a99b7f6c3ae48dcd9affcecc838a75af3dc4a74d5bc78fa,P4_HYBRID_QKD_LINDBLAD,main_pipeline,14,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-14,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,08a69a6cb6c90a0c58b51b0bdc60905f7eb709aafa0d163acf9ce8c214cfd9f8,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 3816907653, 'input_len': 32, 'output_digest_sha256': 'e423c0747efb684abbaf04833856b4c9e29e51b239d02f9230684af7e998d3f2'}"
ecb4235321fb623e85dd3fade67a3d8f42bff9d9e39f097a4e1945cf064ad0a4,P4_HYBRID_QKD_LINDBLAD,main_pipeline,15,core_comparison,secprobe-P4_HYBRID_QKD_LINDBLAD-core_comparison-15,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,True,True,False,True,False,,0.0,6b7e21c67b1d3fab131c90690fca322f2f3b2d00ed6dfab56058fafce170f100,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 3812030832, 'input_len': 32, 'output_digest_sha256': 'd80bc4b2040bf85c8a505966f8f961b4471cb11da4297323823b5d1a1a383a3a'}"
